WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
	item_168	household	espejo	mirror	mirror			
	item_170	household	flor	flower	flower			
	item_176	household	mando	remote control	remote			
	item_177	household	medicina	medicine	medicine			
	item_180	household	orinal	potty	potty			
	item_194	household	ventana	window	window			
	item_195	household	váter	toilet	toilet			
	item_224	action_words	encender	to turn on	turn on			
	item_235	action_words	poder [puedes…]	can	can (auxiliary)			
	item_237	action_words	quemar	to burn	burn			
	item_240	action_words	reír	to laugh	laugh			
	item_242	action_words	ser (eres, es…)	be	be			
	item_244	action_words	terminar/acabar(se)	to finish	finish			
	item_246	action_words	tirar	to throw	throw			
	item_261	descriptive_words	limpio	clean	clean (description)			
	item_264	descriptive_words	pequeño	little	little (description)			
	item_266	descriptive_words	sed	thirst	thirsty			
	item_270	descriptive_words	vacío	empty	empty			
	item_276	time_words	tarde (por la)	afternoon	afternoon			
	item_278	pronouns	ese/esa/o	that	that			
	item_279	pronouns	mío/a	mine	mine			
	item_283	pronouns	tu/tuyo	you	you			
	item_284	pronouns	este/a/o	this	this			
	item_291	locations	abajo (debajo)	down	down			
	item_300	quantifiers	más	more	more			
	item_301	quantifiers	poco	little	little			
	item_302	quantifiers	todo/a/os/as	all	all			
	item_303	quantifiers	uno/a	a	a			
