WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_532		descriptive_words (adjectives)	Mbisha	New	new			
item_533		descriptive_words (adjectives)	Moho	Hot/fire			hot	
item_534		descriptive_words (adjectives)	Mu/Urembo	Beautiful, beauty			beautiful	
item_535		descriptive_words (adjectives)	Mure/Nyire	Long	long			
item_536		descriptive_words (adjectives)	Mwisho/ Dumu	Last long			longlasting	durable? tough?
item_537		descriptive_words (adjectives)	Nyamala	Quiet			quiet	
item_538		descriptive_words (adjectives)	Nyaruhe	White	white			
item_539		descriptive_words (adjectives)	Nyiru	Black	black			
item_540		descriptive_words (adjectives)	Nzala	Hunger			hungry	
item_541		descriptive_words (adjectives)	Nziho/ Memerea	Thick/heavy			heavy	
item_542		descriptive_words (adjectives)	Ogoha	Fear			afraid	
item_543		descriptive_words (adjectives)	Peho	cold, Shade, air,			cold	
item_544		descriptive_words (adjectives)	Porepore	Slowly			slow	
item_545		descriptive_words (adjectives)	Raha	Happiness			happy	
item_546		descriptive_words (adjectives)	Rangi ya nyasi	Green	green			
item_547		descriptive_words (adjectives)	Safi	CleanA			clean (description)	
item_548		descriptive_words (adjectives)	Sauti ya dzulu	Loud	loud			
item_549		descriptive_words (adjectives)	Tele/ Dzala	Full	full			
item_550		descriptive_words (adjectives)	Thithe	Small			small	
item_551		descriptive_words (adjectives)	Thumia	Old thing			old	
item_552		descriptive_words (adjectives)	Thune	Red	red			
item_553		descriptive_words (adjectives)	Tsoka	Get tired			tired	
item_554		descriptive_words (adjectives)	Tsukirwa	Anger			angry	
item_555		descriptive_words (adjectives)	Tuhu	Empty	empty			
item_556		descriptive_words (adjectives)	Utsingizini	SleepA			sleepy	
item_557		time_words	Baadaye	Later	later			
item_558		time_words	Dzana	Yesterday	yesterday			
item_559		time_words	Dziloni	Evening	evening			
item_560		time_words	Machero	Tomorrow	tomorrow			
item_561		time_words	Madzacha	Morning	morning			
item_562		time_words	Mutsana	Daytime			daytime	
item_563		time_words	Rero	today	today			
item_564		time_words	Siku	Day	day			
item_565		time_words	Siku nzima	Whole day				
item_566		time_words	Usiku	Night	night			
item_567		time_words	Vikara/Sasa	Now	now			
item_568	item_292	pronouns	Yuyu	01dem1				
item_569		pronouns	Yuyahu	01dem2				
item_570		pronouns	Iye	01dem3				
item_571		pronouns	Mungine	01dem5				
item_572		pronouns	mwenye	01dem6				
item_573		pronouns	Wangu	01ps1				
item_574		pronouns	Wako	01ps2				
item_575		pronouns	Wakwe	01ps3				
item_576		pronouns	Wehu	01ps4				
item_577		pronouns	Wenu	01ps5				
item_578		pronouns	Wao	01ps6				
item_579		pronouns	Aa	02dem1				
item_580		pronouns	Aryahu	02dem2				
item_581		pronouns	Ao	02dem3				
item_582		pronouns	osi	02dem4				
item_583		pronouns	angine	02dem5				
item_584		pronouns	enye	02dem6				
item_585		pronouns	Riri	05dem1				
item_586		pronouns	Riryahu	05dem2				
item_587		pronouns	Riro	05dem3				
item_588		pronouns	Rosi	05dem4				
item_589		pronouns	Ringine	05dem5				
item_590		pronouns	Renye	05dem6				
item_591		pronouns	Rangu	05ps1				
item_592		pronouns	Rako	05ps2				
item_593		pronouns	Rakwe	05ps3				
item_594		pronouns	Rehu	05ps4				
item_595		pronouns	Renu	05ps5				
item_596		pronouns	Rao	05ps6				
item_597		pronouns	Gaga	06dem1				
item_598		pronouns	Garyahu	06dem2				
item_599		pronouns	Gago	06dem3				
item_600		pronouns	Gosi	06dem4				
item_601		pronouns	Mangine	06dem5				
item_602		pronouns	Genye	06dem6				
item_603		pronouns	Kiki	07dem1				
item_604	item_287	pronouns	Kiryahu	07dem2				
item_605		pronouns	Kicho	07dem3				
item_606		pronouns	Chosi	07dem4				
item_607		pronouns	Kingine	07dem5				
item_608	item_283	pronouns	Changu	07ps1				
item_609		pronouns	Chako	07ps2				
item_610		pronouns	Chakwe	07ps3				
item_611		pronouns	Chehu	07ps4				
item_612		pronouns	Chenu	07ps5				
item_613		pronouns	Chao	07ps6				
item_614		pronouns	Vivi	08dem1				
item_615		pronouns	Viryahu	08dem2				
item_616		pronouns	Vivyo	08dem3				
item_617		pronouns	Vingine	08dem4				
item_618		pronouns	Ii	09dem1				
item_619		pronouns	Iryahu	09dem2				
item_620		pronouns	Iyo	09dem3				
item_621		pronouns	Yosi	09dem4				
item_622		pronouns	Ingine	09dem5				
item_623		pronouns	yenye	09dem6				
item_624	item_291	pronouns	Yangu	09ps1				
item_625		pronouns	Yako	09ps2				
item_626		pronouns	Yakwe	09ps3				
item_627		pronouns	Yehu	09ps4				
item_628		pronouns	Yenu	09ps5				
item_629		pronouns	Yao	09ps6				
item_630		pronouns	Zizi	10dem1				
item_631		pronouns	Ziryahu	10dem2				
item_632		pronouns	Zizo	10dem3				
item_633		pronouns	Zosi	10dem4				
item_634		pronouns	Zenye	10dem6				
item_635		pronouns	Zangu	10ps1				
item_636		pronouns	Zako	10ps2				
item_637		pronouns	Zakwe	10ps3				
item_638		pronouns	Zehu	10ps4				
item_639		pronouns	Zenu	10ps5				
item_640		pronouns	Zao	10ps6				
item_641		pronouns	Haha	16dem1				
item_642		pronouns	Haryahu	16dem2				
item_643		pronouns	Haho	16dem3				
item_644		pronouns	Hangine	16dem5				
item_645		pronouns	Henye	16dem6				
item_646		pronouns	Kuku	17dem1				
item_647		pronouns	Kuryahu	17dem2				
item_648		pronouns	Kuko	17dem3				
item_649		pronouns	Kosi	17dem4				
item_650		pronouns	Kungine	17dem5				
item_651		pronouns	Kwangu	17ps1				
item_652		pronouns	Kwako	17ps2				
item_653		pronouns	Kwakwe	17ps3				
item_654		pronouns	Kwehu	17ps4				
item_655		pronouns	Kwenu	17ps5				
item_656		pronouns	Kwao	17ps6				
item_657	item_288	pronouns	Mimi	pers1				
item_658		pronouns	Siswi	pers2				
item_659	item_290	pronouns	Uwe	pers3				
item_660		pronouns	Iye	pers4				
item_661		question_words	Hani	Who	who			
item_662		question_words	Hiko	Where			where (question)	
item_663		question_words	Hiye	Which one?			which (question)	
item_664		question_words	Hiyo	Which one?			which (question)	
item_665		question_words	Kwanoni	why?			why	
item_666		question_words	Ngahi	how many			how	
item_667		question_words	Noni	What?			what	
item_668		question_words	Rini	When?			when (question)	
item_669		question_words	Vidze	How is it?			how	
item_670		prepositions	Dzulu/Dzulu dzulu	On top of/up			on top	
item_671		prepositions	Haha	Here	here			
item_672		prepositions	Haryahu	There	there			
item_673		prepositions	Hehi	Near			near	
item_674		prepositions	Hehi na	Next to			next to	
item_675		prepositions	Henye	Where there is				
item_676		prepositions	Kanda	besides			beside	
item_677		prepositions	Kanda kanda	At the edge				
item_678		prepositions	Konze	Outside	outside			
item_679		prepositions	Kure	Far	far			
item_680		prepositions	kwa	At	at			
item_681		prepositions	Ndani	Inside	inside			
item_682		prepositions	Ndani	inside	inside			
item_683		prepositions	Nyuma	Behind	behind			
item_684		prepositions	Tsini	Down	down			
item_685		prepositions	Ya	Of	of			
item_686		descriptive_words (adverbs)	Bila	without			without	
item_687		descriptive_words (adverbs)	Ingine	Another	another			
item_688		descriptive_words (adverbs)	Kahana	None	none			
item_689		descriptive_words (adverbs)	Kila	Every			every	
item_690		descriptive_words (adverbs)	Nyinji	Many	many			
item_691		descriptive_words (adverbs)	Pia	Also	also			
item_692		descriptive_words (adverbs)	Sana/Zhomu	very much			a lot	
item_693		descriptive_words (adverbs)	Sawa/ Karakara	Same, correct			same	
item_694		descriptive_words (adverbs)	Sozho/Soyo	Not that				
item_695		descriptive_words (adverbs)	Yosi	All of it			everything	
item_696		descriptive_words (adverbs)	Yoyosi	Any	any			
item_697		descriptive_words (adverbs)	Zaidi	More	more			
item_698		connecting_words	Alafu	Then			then	
item_699		connecting_words	Ama/ Au	Or			or	
item_700		connecting_words	Angalau	At least				
item_701		connecting_words	Hamwenga na	Together with			together	
item_702		connecting_words	Kwa sababu	Because	because			
item_703		connecting_words	Kwa vizho	So then				
item_704		connecting_words	Lakini	But			but	
item_705		connecting_words	Na	And	and			
	item_7	sounds	kru kru kru	Chicken calling chicks				not cockadoodledoo?
	item_12	sounds	moo moo	Cow	cow		moo	
	item_15	sounds	Vruum Vruum	Car	car		vroom	
	item_22	animals	Mbuzi	Goat	goat			
	item_27	animals	Panya	Cat	cat			
	item_29	animals	Tsongo/Kachango	Bird	bird			
	item_30	animals	Tumbiri/Tsalu	Monkey	monkey			
	item_36	toys	Choki	Chalk	chalk			
	item_50	food_drink	Chapati	Chapati			bread	
	item_51	food_drink	Madzi ga machungwa/juisi	Orange juice			orange juice	
	item_53	food_drink	Kaimati	Bun	bun			
	item_58	food_drink	Kumbi	Sardine			fish (food)	
	item_61	food_drink	Maembe	Mango			mango	
	item_72	food_drink	Naynay/Tindi	Tomatoes			tomato	
	item_74	food_drink	Pamu	Something sweet			sweets	
	item_80	food_drink	Supu/Mutsuzi	Soup	soup			
	item_82	food_drink	Virazi zha kukalanga/chips	Chips	chips			
	item_83	food_drink	Wari	Thick Porridge			porridge	
	item_85	clothing	Hombo/Nyonyo/Kopo ra mwana	Nipple				breast?
	item_88	clothing	Kofia/Chepeo	Hat/cap			hat	
	item_96	clothing	suruale	Trousers			pants	
	item_106	body_parts	Milomo	Mouth	mouth			
	item_110	body_parts	Sehemu za siri/ Mududu*	Private parts			penis	genitalia
	item_113	household	Bagi/Pochi/Mukoba	Bag	bag			
	item_115	household	Beseni	Basin			sink (object)	
	item_133	household	Peni/Shilingi	Shilling /penny			coin	
	item_146	household	Uchafu	Waste			trash	
	item_155	furniture_rooms	Sofa/Kochi	Sofa set			couch	
	item_157	furniture_rooms	Varanda/Baraza	Veranda			balcony	
	item_174	outside	Shimoni	Hole/ In the hole			hole	
	item_176	places	Dukani	Shop			store	
	item_177	places	Haha	Here	here			
	item_178	places	haryahu	There	there			
	item_180	places	Konze	Outside	outside			
	item_181	places	Kwehu	Our place			home	
	item_183	places	Munda	Farm			farm	
	item_184	places	Ndani	Inside	inside			
	item_190	people	Dzina ra murezi	Caregiver's name			babysitter's name	
	item_205	games_routines	Kwenda	Go to the toilet			go potty	
	item_206	games_routines	Mambo/Mautu?	How are you?			how are you	
	item_219	action_words	Agwa	Fall	fall			
	item_250	action_words	Busu/Shumu	Kiss	kiss			
	item_252	action_words	Banda	Break	break			
	item_253	action_words	Rinda/Lolera	take care of			care	
	item_254	action_words	Chora/Andika	Draw	draw			
	item_257	action_words	Soma	Read, study			read	
	item_259	action_words	Thariza	Wait	wait			
	item_263	action_words	Gwira	Catch, hold			catch	
	item_268	descriptive_words	Chache	Few			little (amount)	
	item_269	descriptive_words	Chafu	Dirty	dirty			
	item_270	descriptive_words	Ingine	Another	another			
	item_271	descriptive_words	Kaheri	Again	again			
	item_272	descriptive_words	Kongo	Sick/Ill			sick	
	item_273	descriptive_words	Kululu/Lonzo	Noise			noise	
	item_274	descriptive_words	Lumira	Got hurt			hurt (description)	
	item_275	descriptive_words	Moho	Quiet			quiet	
	item_276	descriptive_words	Nyamala	Quiet			quiet	
	item_277	descriptive_words	Nyinji	A lot	a lot			
	item_278	descriptive_words	Nzala	Hunger			hungry	
	item_279	descriptive_words	Pore	Slowly			slow	
	item_280	descriptive_words	Raha	Happiness			happy	
	item_281	descriptive_words	Tsukirwa	Anger			angry	
	item_282	descriptive_words	Pore	Slowly			slow	
	item_284	pronouns	ii	This one (thing) class 9				
	item_285	pronouns	iryahu	That one (thing) class 9				
	item_286	pronouns	iye	That one (person) class 1				
	item_289	pronouns	Noni?	What?	what (question)			
