WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_627	item_309	time_words	ikväll	tonight	tonight			
item_628	item_310	time_words	imorgon	tomorrow	tomorrow			
item_629		time_words	innan	before			before	
item_630	item_308	time_words	idag	today	today			
item_631		time_words	igår	yesterday			yesterday	
item_632	item_311	time_words	morgon	morning	morning			
item_633	item_312	time_words	natt	night	night			
item_634	item_313	time_words	nu	now	now			
item_635	item_314	time_words	senare	later	later			
item_636		time_words	tid	time			time	
item_637	item_367	locations	av	by	of			
item_638	item_368	locations	bakom	behind	back (location)			
item_639	item_369	locations	bort	away	away			
item_640		locations	bredvid	beside			beside	
item_641	item_370	locations	där	there	there			
item_642		locations	från	from			from	
item_643		locations	för	for			for	
item_644		locations	här	here			here	
item_645	item_371	locations	i	in	in			
item_646	item_372	locations	inuti	inside	inside			
item_647		locations	med	with			with	
item_648	item_373	locations	ner	down	down			
item_649		locations	nära	near			near	
item_650		locations	omkring	around			around	
item_651		locations	ovanför	above			above	
item_652		locations	ovanpå	on top of			on top	
item_653	item_374	locations	på	on	on			
item_654		locations	runt	around			around	
item_655		locations	till	to			to	
item_656		locations	tillbaka	back			back	
item_657	item_375	locations	under	under	under			
item_658	item_376	locations	upp	up	up			
item_659	item_377	locations	ut	out	out			
item_660		locations	vid	at			at	
item_661		locations	över	over			over	
item_662	item_378	quantifiers	alla	all	all			
item_663	item_379	quantifiers	andra	other	other			
item_664		quantifiers	den	it			it	
item_665		quantifiers	en	a			a	
item_666	item_380	quantifiers	en till	another	another			
item_667		quantifiers	ett	one			one	
item_668	item_381	quantifiers	ingen	none	none			
item_669	item_383	quantifiers	mer	more	more			
item_670		quantifiers	mycket	much			much	
item_671		quantifiers	många	many			many	
item_672		quantifiers	någon	any			any	
item_673	item_384	quantifiers	några	some	some			
item_674		quantifiers	också	also			also	
item_675	item_385	quantifiers	samma	same	same			
item_676		quantifiers	tre	three			three	
item_677		quantifiers	två	two			two	
item_678		quantifiers	varenda	every			every	
item_679		quantifiers	varje	every			every	
item_680		helping_verbs	försöka	try			try	
item_681		helping_verbs	gjorde	did			did	
item_682		helping_verbs	gör	do			do	
item_683		helping_verbs	ha	have			have	
item_684		helping_verbs	kan	can			can	
item_685		helping_verbs	komma	come			come	
item_686		helping_verbs	kunde	could			could	
item_687		helping_verbs	låta	let			let	
item_688		helping_verbs	låt mig	let me				
item_689		helping_verbs	måste	must			must	
item_690		helping_verbs	ska	will			will	
item_691		helping_verbs	skulle	should			should	
item_692		helping_verbs	ta	take			take	
item_693		helping_verbs	tycka	think			think	
item_694		helping_verbs	var	was			was	
item_695		helping_verbs	vara	be			be	
item_696		helping_verbs	vill	want			want	
item_697		helping_verbs	är	is			is	
item_698		connecting_words	därför	becuase			because	
item_699		connecting_words	hur	how			how	
item_700		connecting_words	men	but			but	
item_701		connecting_words	när	when			when	
item_702		connecting_words	och	and			and	
item_703		connecting_words	om	if			if	
item_704		connecting_words	sen	late			late	
item_705		connecting_words	sa	said			said	
item_706		connecting_words	vad	what			what	
item_707		connecting_words	var	where			where	
item_708		connecting_words	varför	why			why	
item_709		connecting_words	vem	who			who	
item_710		connecting_words	vilka	which			which	
	item_1	sounds	brrr	vroom	vroom			
	item_3	sounds	grrr	grrr	grrr			
	item_18	animals	fisk (animal)	fish	fish (animal)			
	item_55	toys	bok	book	book			
	item_65	food_drink	fisk (food)	fish	fish (food)			
	item_85	food_drink	smörgås (macka)	sandwich	sandwich			
	item_144	furniture_rooms	låda (drawer)	drawer	drawer			
	item_151	furniture_rooms	TV	TV	tv		TV	
	item_175	household	låda (box)	box	box			
	item_177	household	mynt	coin	penny			
	item_189	outside	affär	shop	store			
	item_190	outside	arbetet	work	work (place)			
	item_192	outside	dagis	kindergarten	kindergarten			
	item_195	outside	hemma	home	home			
	item_197	outside	hus	house	house			
	item_198	outside	kalas	party	party			
	item_199	outside	kyrkan	church	church			
	item_200	outside	landet	country	field			
	item_202	outside	lekpark	playground	playground			
	item_204	outside	rutschbana	slide	slide (object)			
	item_205	outside	skola	school	school			
	item_211	outside	stranden	beach	beach			
	item_214	outside	ute	outside	outside			
	item_236	people	person	person	person			
	item_239	people	tant	old lady	aunt			
	item_246	games_routines	inte	not (routine)	not			
	item_251	games_routines	sch /hysch	shh/shush/hush	shh			
	item_256	games_routines	vill /vill ha	want	wanna			
	item_300	action_words	ta	take	take			
	item_324	descriptive_words	varmt	hot	hot			
	item_328	descriptive_words	lite	little	little (description)			
	item_334	descriptive_words	skada	hurt	hurt (description)			
	item_337	descriptive_words	sover	asleep	asleep			
	item_347	descriptive_words	trot2					
	item_355	pronouns	du/din	you/yours	you			
	item_361	question_words	hur	how	how			
	item_362	question_words	när	when	when (question)			
	item_363	question_words	vad	what	what			
	item_364	question_words	var	where	where (question)			
	item_365	question_words	varför	why	why			
	item_366	question_words	vem	who	who			
	item_382	quantifiers	inte (amount)	not	not			
