WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_593		pronouns	ils	they	they			
item_594	item_386	pronouns	je	I	i		I	
item_595		pronouns	le mien	mine	mine			
item_596		pronouns	le tien	yours				
item_597		pronouns	lui	him	him			
item_598		pronouns	me	Moi				I wonder if this is a typo and should be "ma". "me" (or often "m' ")  is the 1st person singular clitic, its not really a word and there are no other items that are clitics, while the counterpart of the possessive determiner "ma", "mon" is included in the items. So I wonder if we can double check what was on the original form for this item. 
item_599	item_388	pronouns	moi	me	me			
item_600	item_389	pronouns	mon	my	my			
item_601		pronouns	nous	we	we			
item_602		pronouns	nôtre/nos	ours / our	our			
item_603		pronouns	on	we	they			
item_604	item_390	pronouns	son	his	his			
item_605	item_391	pronouns	toi	you	you			
item_606	item_392	pronouns	ton	your	your			
item_607	item_393	pronouns	tu	you	you			
item_608		pronouns	vous	you	you			
item_609		question_words	comment	how	how			
item_610		question_words	lequel/laquelle	which / that	which (question)			
item_611	item_394	question_words	où	or	where (question)			
item_612		question_words	pourquoi	Why	why			
item_613		question_words	quand	when	when (question)			
item_614		question_words	quel	what	which (question)			
item_615	item_395	question_words	qui	who	who			
item_616	item_396	question_words	quoi	what	what			
item_617		locations	à	at	at			
item_618		locations	à côté de	next to	next to			
item_619	item_397	locations	à terre/par terre	ground / ground	down			
item_620		locations	au-dessus	above	over			
item_621		locations	autour	around	around			
item_622		locations	avec	with	with			
item_623		locations	comme	as	as			
item_624	item_398	locations	dans	in	in			
item_625		locations	de	of			of	
item_626		locations	de l'autre côté	on the other side				
item_627		locations	devant/en avant	front / forward	in front			
item_628		locations	en	in	in			
item_629		locations	en arrière	backward	behind			
item_630	item_399	locations	en bas	below	below			
item_631		locations	en dehors	outside	outside			
item_632	item_400	locations	en haut	up	up			
item_633		locations	ici	right here	here			
item_634	item_401	locations	là/là-bas	here / there	there			
item_635		locations	loin	far	far			
item_636		locations	par	a pair	by			
item_637		locations	par-dessus	par-dessus	over			
item_638		locations	pour	pour	for			
item_639	item_402	locations	sous/en-dessous	underneath	under			
item_640		locations	sur	on	on			
item_641		locations	y	there	there			
item_642		quantifiers	autre	other	other			
item_643		quantifiers	beaucoup	a lot	a lot			
item_644		quantifiers	de/du	each of /	some			
item_645		quantifiers	des	of the		some	some	
item_646	item_404	quantifiers	encore	again	again			
item_647		quantifiers	le/la	the	the			
item_648		quantifiers	même	even	same			
item_649		quantifiers	pareil	the same	similar			
item_650	item_406	quantifiers	pas	not	not			
item_651	item_405	quantifiers	plus	more	more			
item_652		quantifiers	plusieurs	many	many			
item_653		quantifiers	tout/toute	any / all	all			
item_654		quantifiers	trop	too much	too			
item_655		quantifiers	un/une	a a	a			
item_656	item_407	quantifiers	un autre	another	another			
item_657	item_408	quantifiers	un peu	a little	little (amount)			
item_658		connecting_words	alors	so	so			
item_659		connecting_words	aussi	also	also			
item_660		connecting_words	et	and	and			
item_661		connecting_words	mais	but	but			
item_662		connecting_words	parce que	because	because			
item_663		connecting_words	puis	then	then			
item_664		connecting_words	si	if	if			
	item_5	clothing	zip/fermeture-éclair	zipper	zipper			
	item_9	clothing	pantalon	pants	pants			
	item_22	food_drink	toast/rôtie	toast	toast			
	item_26	food_drink	poulet	chicken (food)	chicken (food)			
	item_55	toys	crayon/stylo	pen/pencil	pen/pencil			
	item_61	vehicles	poussettte	stroller	stroller			
	item_89	animals	petit chien	puppy	puppy			
	item_92	animals	petit minou	kitty	kitty			
	item_107	sounds	grrrr	grrr	grrr			
	item_110	sounds	bêêêê bêêêê	baa baa	baa baa			
	item_135	furniture_rooms	divan	couch	couch			
	item_143	furniture_rooms	parc (d´enfant)	children's park		(children's) park	playground	
	item_159	household	brosse à dent	toothbrush	toothbrush			
	item_212	people	dame/madame	lady	lady			
	item_223	people	nom du (de la) gardien(ne)	babysitter's name	babysitter's name			
	item_226	people	soeur	sister	sister			
	item_229	games_routines	allo	allo (on the phone)		hello	hello	
	item_230	games_routines	attends	wait	wait			
	item_236	games_routines	caca	go potty	go potty			
	item_243	games_routines	minouche minouche	cuddles	cuddles			
	item_246	games_routines	ok	ok	ok			
	item_248	games_routines	pipi	go potty	go potty			
	item_249	games_routines	s´il-vous-plaît	please	please			
	item_252	games_routines	(je) veux	wanna	wanna			
	item_281	action_words	courir après	run after	run after			
	item_312	action_words	monter	climb	climb			
	item_344	time_words	aujourd´hui	today	today			
	item_347	time_words	maintenant/tout de suite	now	now			
	item_351	time_words	tantôt/tout à l´heure	sometimes	sometimes			
	item_352	descriptive_words	avoir faim	hungry	hungry			
	item_353	descriptive_words	avoir mal	hurt (description)	hurt (description)			
	item_354	descriptive_words	avoir peur	scared	scared			
	item_355	descriptive_words	avoir soif	thirsty	thirsty			
	item_378	descriptive_words	prudent	careful	careful			
	item_387	pronouns	(à) lui/(à) elle	him	him			
	item_403	locations	sur/dessus	on	on			
