WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_569	item_408	action_words	se cogner	hit/bump into			hit	
item_570	item_409	action_words	se dépêcher	hurry up			hurry	
item_571	item_792	action_words	se réveiller	wake	wake			
item_572	item_754	action_words	sécher	dry (action)	dry (action)			
item_573	item_777	action_words	secouer	shake	shake			
item_574	item_410	action_words	souffler	blow	blow			
item_575	item_783	action_words	souhaiter	wish			wish	
item_576	item_411	action_words	sourire	smile	smile			
item_577	item_412	action_words	taper	hit	hit			
item_578	item_763	action_words	tenir	hold	hold			
item_579	item_413	action_words	tirer	pull	pull			
item_580	item_414	action_words	tomber	fall	fall			
item_581	item_415	action_words	toucher	touch	touch			
item_582	item_782	action_words	travailler	work (action)	work (action)			
item_583	item_756	action_words	trouver	find	find			
item_584	item_773	action_words	verser	pour	pour			
item_585	item_416	action_words	voir	see	see			
item_586	item_654	time_words	après	after	after			
item_587	item_417	time_words	aujourd'hui	today	today			
item_588	item_655	time_words	avant	before	before			
item_589	item_418	time_words	ce soir	tonight	tonight			
item_590	item_419	time_words	demain	tomorrow	tomorrow			
item_591	item_656	time_words	heure	time	time			
item_592	item_657	time_words	hier	yesterday	yesterday			
item_593	item_420	time_words	jour	day	day			
item_594	item_421	time_words	maintenant	now	now			
item_595	item_422	time_words	matin	morning	morning			
item_596	item_423	time_words	nuit	night	night			
item_597	item_695	helping_verbs	a fait	did			did	
item_598		helping_verbs	aller			go	go	
item_599	item_700	helping_verbs	avoir à faire	have to do				
item_600	item_702	helping_verbs	avoir besoin de	I need				
item_601	item_699	helping_verbs	devoir faire	have to do			need	
item_602	item_703	helping_verbs	essayer de	try to			try	
item_603	item_692	helping_verbs	est	is			is	
item_604	item_705	helping_verbs	était	was			was	
item_605	item_691	helping_verbs	être	to be			be	
item_606	item_696	helping_verbs	faire				do	
item_607	item_697	helping_verbs	fait	do	do			
item_608	item_701	helping_verbs	laisse-moi	let me			allow	
item_609	item_698	helping_verbs	ne pas	not	not		not	
item_610	item_693	helping_verbs	peux	can			can	
item_611	item_694	helping_verbs	pourrait	could			could	
item_612	item_690	helping_verbs	sont	are			are	
item_613	item_689	helping_verbs	suis	am			am	
item_614	item_704	helping_verbs	vouloir	want			want	
item_615	item_444	question_words	comment	how	how			
item_616		question_words	le/la/les/quelles				which (question)	
item_617	item_445	question_words	où	where (question)	where (question)			
item_618	item_446	question_words	pourquoi	why	why			
item_619	item_447	question_words	quand	when (question)	when (question)			
item_620	item_448	question_words	qui	who	who			
item_621	item_449	question_words	quoi	what	what			
item_622	item_619	prepositions	à	at	at			
item_623	item_620	prepositions	à côté de	next to			next to	
item_624	item_624	prepositions	à l'intérieur de	inside	inside			
item_625	item_617	prepositions	au dessus de	above	above			
item_626	item_627	prepositions	au loin	far	far			
item_627	item_628	prepositions	au sommet de	at the top of			on top	
item_628	item_616	prepositions	au sujet de	about			about	
item_629	item_618	prepositions	autour de	around			around	
item_630	item_631	prepositions	avec	with	with			
item_631	item_621	prepositions	chez	In someone’s house				
item_632	item_424	prepositions	dans	in	in			
item_633	item_626	prepositions	de	of	of			
item_634	item_426	prepositions	dehors			outside	outside	
item_635	item_427	prepositions	derrière	behind	behind			
item_636	item_428	prepositions	en bas	down	down			
item_637	item_429	prepositions	en haut	up	up			
item_638	item_623	prepositions	ici	here	here			
item_639	item_430	prepositions	là	there	there			
item_640	item_431	prepositions	là-bas	there	there			
item_641	item_432	prepositions	loin	far	far			
item_642		prepositions	par-dessus	over			over	
item_643	item_622	prepositions	pour	in order to			for	
item_644	item_625	prepositions	près de	near			near	
item_645	item_433	prepositions	sous	under	under			
item_646	item_434	prepositions	sur	on	on			
item_647	item_630	prepositions	vers	towards			towards	
item_648	item_633	quantifiers	aucun/e			none	none	
item_649	item_639	quantifiers	aussi	also	also			
item_650	item_638	quantifiers	autre	other	other			
item_651	item_637	quantifiers	chaque	each/every				
item_652	item_636	quantifiers	du/de la/des	some	some			
item_653	item_451	quantifiers	encore	again	again			
item_654	item_452	quantifiers	le/la même	same	same			
item_655	item_640	quantifiers	le/la/les	the	the			
item_656	item_453	quantifiers	pas	not	not			
item_657	item_635	quantifiers	plein/beaucoup	a lot	a lot			
item_658	item_454	quantifiers	tous/tout	all	all			
item_659	item_455	quantifiers	un autre	another	another			
item_660	item_456	quantifiers	un peu	little (amount)	little (amount)			
item_661	item_634	quantifiers	un/une	a	a			
item_662	item_435	pronouns	à elle/sa	hers	hers			
item_663	item_436	pronouns	à lui/son	his	his			
item_664	item_437	pronouns	à moi	mine	mine			
item_665	item_438	pronouns	ça	that	that			
item_666	item_648	pronouns	ces	these	these			
item_667	item_650	pronouns	ceux	those	those			
item_668	item_646	pronouns	elle	she	she			
item_669		pronouns	eux	them	them			
item_670		pronouns	il	he	he			
item_671	item_649	pronouns	ils/elles	they	they			
item_672	item_439	pronouns	je	i	i		I	
item_673	item_647	pronouns	leur	their	their			
item_674	item_643	pronouns	lui	him	him			
item_675	item_440	pronouns	ma/mon/mes	my	my			
item_676	item_441	pronouns	moi	me	me			
item_677	item_644	pronouns	moi-même	myself	myself			
item_678	item_645	pronouns	notre	our	our			
item_679	item_651	pronouns	nous	we	we			
item_680	item_652	pronouns	on	they	they			
item_681	item_642	pronouns	ses	his	his			
item_682	item_653	pronouns	toi-même	yourself			yourself	
item_683	item_442	pronouns	votre/ta/ton	your	your			
item_684	item_443	pronouns	vous/tu	you	you			
item_685	item_663	connecting_words	alors	so			so	
item_686	item_662	connecting_words	donc	so			so	
item_687	item_658	connecting_words	et	and	and			
item_688	item_660	connecting_words	mais			but	but	
item_689	item_659	connecting_words	parce que	because	because			
item_690	item_661	connecting_words	si	if	if			
	item_36	sounds	aïe				ouch	ouch?
	item_37	sounds	allô				hi	
	item_38	sounds	bêe bêe				baa baa	
	item_40	sounds	coin-coin				quack quack	
	item_43	sounds	miam-miam				yum yum	
	item_45	sounds	ohoh				uh oh	
	item_46	sounds	ouaf-ouaf				woof woof	
	item_50	games_routines	attends		wait			
	item_65	games_routines	s'il te plaît					
	item_68	games_routines	veux					
	item_97	animals	pingouin		penguin			
	item_111	food_drink	carotte		carrots			
	item_152	body_parts	dent				tooth	
	item_154	body_parts	doigt de pied		toe			
	item_155	body_parts	figure		face			
	item_234	household	dent					tooth?
	item_287	outside_places	arbre		tree			
	item_288	outside_places	balançoire		swing (object)			
	item_289	outside_places	caillou		rock (object)			
	item_290	outside_places	ciel		sky			
	item_291	outside_places	cour		yard			
	item_292	outside_places	crèche				nursery	
	item_293	outside_places	dehors				outside	
	item_294	outside_places	eau				water (not beverage)	
	item_295	outside_places	école				school	
	item_296	outside_places	église		church			
	item_297	outside_places	étoile		star			
	item_298	outside_places	fête				party	
	item_299	outside_places	fleur		flower			
	item_300	outside_places	garderie				nursery	
	item_301	outside_places	jardin		garden			
	item_302	outside_places	lune		moon			
	item_303	outside_places	magasin				store	
	item_304	outside_places	maison		house			
	item_305	outside_places	neige		snow			
	item_306	outside_places	parc				park	
	item_307	outside_places	pelle		shovel			
	item_308	outside_places	piscine		pool			
	item_309	outside_places	plage		beach			
	item_310	outside_places	pluie		rain			
	item_311	outside_places	soleil		sun			
	item_312	outside_places	toboggan		slide (object)			
	item_313	outside_places	travail		work (place)			
	item_314	outside_places	zoo		zoo			
	item_336	descriptive_words	dégoûtant/e				disgusting	
	item_343	descriptive_words	grand		big			
	item_347	descriptive_words	mignon/ne				cute	
	item_355	descriptive_words	sec/che		dry (description)			
	item_364	action_words	aller		go			
	item_367	action_words	avoir sommeil		sleepy			
	item_379	action_words	donner un coup de pied		kick			
	item_384	action_words	faire du vélo/de la moto				ride	
	item_425	prepositions	dedans		inside			
	item_450	quantifiers	aucun/ne		none			
	item_521	vehicles	traîneau		sled			
	item_580	clothing	genouillère			knee pad		
	item_581	body_parts	aïe				ouch	miscategorized?
	item_582	body_parts	bobo		owie			
	item_588	body_parts	vagin/zezette…		vagina			
	item_598	games_routines	les courses					piggyback ride?
	item_609	places	Centre-ville				downtown	
	item_611	places	station service		gas station			
	item_629	prepositions	par dessus				above	
	item_632	question_words	le/la/les/quel(les)		which (question)			
	item_641	pronouns	Il		he			
	item_676	outside	bâton		stick			
	item_684	people	copain/ine		friend			
	item_688	people	nom de l'animal domestique		pet's name			
	item_711	household	serpillière				mop	
	item_719	household	sac		bag			
	item_725	descriptive_words	plein/ne				full	
	item_732	descriptive_words	fou/folle				crazy	
	item_746	action_words	finir recevoir				receive	finish / receive?
	item_747	action_words	donner aller				give	give / go?
