WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_533	item_434	descriptive_words	רעב	hungry	hungry			
item_534	item_435	descriptive_words	שבור	broken	broken			
item_535	item_436	descriptive_words	שובב	naughty	naughty	playful \ naughty		not often used with a negative connotation
item_536	item_437	descriptive_words	שמח	happy	happy			
item_537	item_438	descriptive_words	שמן	fat	fat			
item_538	item_22	descriptive_words	שקט	quiet			quiet	
item_539		time_words	אחרי	after	after			
item_540		time_words	אחר כך	later	later			
item_541	item_392	time_words	אתמול	yesterday	yesterday			
item_542	item_393	time_words	בוקר	morning	morning			
item_543		time_words	היה	was			was	
item_544	item_394	time_words	היום	today	today			
item_545	item_395	time_words	לילה	night	night			
item_546		time_words	לפני	before	before			
item_547	item_396	time_words	מחר	tomorrow	tomorrow			
item_548	item_397	time_words	עכשיו	now	now			
item_549	item_398	time_words	פעם	once			once	
item_550	item_399	time_words	צהריים	noon			noon	
item_551	item_400	time_words	רגע	moment	moment			
item_552	item_401	time_words	שבת	Shabbath, Saturday				
item_553	item_439	pronouns	אותי	me	me			
item_554		pronouns	אלה	those	those			
item_555		pronouns	אנחנו	we	we			
item_556	item_440	pronouns	אני	I	i		I	
item_557		pronouns	אתה/ את	you	you			
item_558		pronouns	הוא/ היא	he \ she	he			
item_559	item_36	pronouns	הם	they	they			
item_560		pronouns	הנה	here			here	
item_561	item_444	pronouns	זה	this	this			
item_562	item_445	pronouns	שלי	mine	mine			
item_563	item_446	pronouns	שלך	yours	your			
item_564		pronouns	שלנו	ours	our			
item_565		question_words	איזה	which	which (question)			
item_566	item_447	question_words	איך	how	how			
item_567	item_448	question_words	איפה	where	where		where (question)	
item_568	item_449	question_words	כמה	how much	how much			
item_569	item_450	question_words	למה	why	why			
item_570	item_451	question_words	מה	what	what			
item_571	item_452	question_words	מה זה	what is this				
item_572	item_453	question_words	מי	who	who			
item_573	item_454	question_words	מי זה	who is this				
item_574	item_455	question_words	מתי	when	when (question)			
item_575	item_460	locations	מאחורי	behind	behind			
item_576	item_456	locations	בין	between	between			
item_577		locations	בפנים/ בתוך	in \ inside	in			
item_578		locations	כאן/ פה	here	here			
item_579		locations	ליד/ על יד	near \ next to			next to	
item_580	item_458	locations	למטה	down	down			
item_581	item_459	locations	למעלה	up	up			
item_582		locations	מעל	above	above			
item_583	item_461	locations	מתחת	under	under			
item_584	item_462	locations	על	on \ about	on			
item_585		locations	עם	with	with			
item_586	item_463	locations	רחוק	far	far			
item_587	item_464	locations	שם	there	there			
item_588		quantifiers	אחד	one			one	
item_589	item_465	quantifiers	אף אחד	no one	no one			
item_590	item_466	quantifiers	גם	also \ both	also			
item_591		quantifiers	הכל	all \ everything	all			
item_592	item_467	quantifiers	המון	a lot	a lot			
item_593	item_468	quantifiers	הרבה	many	many			
item_594		quantifiers	כל	every			every	
item_595	item_470	quantifiers	כלום	nothing	nothing			
item_596		quantifiers	מעט/ קצת	little \ a few	little (amount)			
item_597	item_322	quantifiers	עוד	more	more			
	item_30	sounds	אוי	Oh	oh	ouch	ouch	can also be used as "oh" (usually as in "oh no"), but אוי\איה is "ouch" (as in row 2)
	item_31	sounds	אי אה	Ah island	hee haw	hee haw		
	item_32	sounds	בזז	Ransacked	bzzz	bzzz	buzz	
	item_33	sounds	געגע	Quacked	quack quack	quack quack		
	item_34	sounds	הב הב	woof woof	woof woof			
	item_37	sounds	וון וון	vroom	vroom	vroom vroom		
	item_42	sounds	ציק ציק צאק	Tzik Tzik Chuck	choo choo	choo choo		tzik tzik chuck is the phonetic transliteration
	item_44	sounds	ששש	Shh	shh			
	item_45	animals	אייל	Eyal	deer	deer		
	item_49	animals	ג'וק	Jock	bug	bug		
	item_54	animals	דובי	Bear	teddybear	teddybear		
	item_57	animals	חזיר	Pig	pig			
	item_81	animals	שפן	Rabbit	bunny			
	item_85	vehicles	אוטו	car	car			
	item_92	vehicles	מטוס	Plane	airplane			
	item_109	toys	רעשן	Rattle	rattle	noisemaker	rattle (object)	noun, not a verb
	item_116	food_drink	ארטיק	Artic	ice cream	popsicle		
	item_141	food_drink	דג	Fish	fish (food)			
	item_145	food_drink	מרגרינה	Margarine	butter			
	item_147	food_drink	ספגטי	Spaghetti	spaghetti			
	item_149	food_drink	עוגה	Cake	cake			
	item_164	clothing	טיטול	Diaper	diaper			
	item_171	clothing	נעליים	Shoes	shoe			
	item_173	clothing	סינור	Apron	bib			
	item_176	clothing	רוכסן	Zipper	zipper			
	item_178	clothing	שרשרת	Chain	necklace	necklace		
	item_179	body_parts	אגודל	Thumb	thumb			
	item_180	body_parts	אוזן	Ear	ear			
	item_184	body_parts	ברך	Knee	knee			
	item_185	body_parts	ידיים	Hands	hand			
	item_186	body_parts	לחי	Cheek	cheek			
	item_189	body_parts	עיין	See	eye	eye		
	item_191	body_parts	פופיק	Pupik	belly button	belly button		
	item_196	body_parts	רגליים	Feet	leg	legs		
	item_197	body_parts	שיניים	Teeth	tooth			
	item_204	furniture_rooms	חניה	Parking	garage			
	item_216	furniture_rooms	סיר	Sir	potty	potty		this would be the noun for toilet (as in "go to the potty"), but not the verb
	item_220	furniture_rooms	שירותים	Services	bathroom	bathroom		
	item_225	household	אשפה	Trash	trash			
	item_228	household	כוס	Cup	cup			
	item_246	household	סיר	Sir	pot			
	item_252	household	קערה	Bowl	bowl	pot		note that סיר can mean both pot or potty
	item_262	outside	את	The	shovel	shovel		
	item_263	outside	בית	Home	house	house		
	item_267	outside	גינה	Garden	yard	yard \ park		
	item_268	outside	גן	Garden	garden			
	item_274	outside	ים	S	sea	sea		
	item_277	outside	כוכב	Star	star			
	item_280	outside	מעון	Residence	house	house		
	item_282	outside	סופר	Super	store	grocery store		
	item_290	people	אבא	daddy	daddy	dad		
	item_291	people	אמא	mommy	mommy	mom		
	item_292	people	איש	Man	person			
	item_293	people	גננת	Teacher	teacher			
	item_294	people	דוד	uncle	uncle			
	item_295	people	חבר	friend	friend			
	item_296	people	ילד	boy	boy			
	item_299	people	שכן	neighbor	neighbor			
	item_300	people	תינוק	baby	baby			
	item_303	games_routines	אפשר	Allow	can (auxiliary)	can \ may		
	item_305	games_routines	ביי	bye	bye			
	item_307	games_routines	די	Pretty	don't	enough		
	item_308	games_routines	היי	hi	hi			
	item_309	games_routines	יש לי	I have	have			
	item_310	games_routines	כואב לי	It pains me	owie			
	item_311	games_routines	כועס	Angry	angry			
	item_320	games_routines	לשחק בקוקו	Play ponytail	peekaboo	peekaboo		
	item_321	games_routines	מחא כפיים	Clap your hands	clap			
	item_323	games_routines	עשר אצבעות	Ten Fingers	ten fingers			this is a song taught for little kids
	item_341	action_words	להכות	Hit	hit			
	item_344	action_words	להתיז	Splash	splash			
	item_359	action_words	ללכת לישון	Go to bed	sleep			
	item_367	action_words	לספר	Tell	tell			
	item_377	action_words	לראות	See	see			
	item_380	action_words	לרחוץ	Wash	wash			
	item_385	action_words	לשחק	Play	play			
	item_391	time_words	אח'כ	Afterwards	after			
	item_441	pronouns	אתה	You	you			
	item_442	pronouns	הוא	Is	his	he	he	
	item_443	pronouns	הינה	Is	her	here	here	
	item_457	locations	בפנים	Inside	inside			
	item_469	quantifiers	כולם	Everyone	everyone			
	item_471	quantifiers	מעט	Slightly	a little	a little \ few		less would be פחות
	item_472	quantifiers	עוד	More	more			
