WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_520	item_272	descriptive_words	Gordo	Fat	fat			
item_521	item_273	descriptive_words	Grande	Big	big			
item_522		descriptive_words	Limpo	Clean (adjective)	clean (description)			
item_523	item_274	descriptive_words	Lindo	Beautiful	beautiful			
item_524		descriptive_words	Malandro	Naughty	naughty			
item_525		descriptive_words	Maluco	Crazy			crazy	
item_526	item_275	descriptive_words	Mau	Bad	bad			
item_527		descriptive_words	Novo	New	new			
item_528		descriptive_words	Partido	Broken	broken			
item_529	item_276	descriptive_words	Pequeno	Small			little (description)	
item_530		descriptive_words	Preto	Black	black			
item_531	item_277	descriptive_words	Quente	Hot	hot			
item_532		descriptive_words	Querido	Dear/ beloved/ darling/ sweet				
item_533		descriptive_words	Quieto	Quiet		still, quiet	quiet	
item_534		descriptive_words	Rasgado	Ripped	broken			
item_535		descriptive_words	Roxo	Purple			purple	
item_536	item_278	descriptive_words	Sujo	Dirty	dirty			
item_537		descriptive_words	Tolo	Fool			fool	
item_538	item_279	descriptive_words	Triste	Sad	sad			
item_539		descriptive_words	Vazio	Empty	empty			
item_540		descriptive_words	Verde	Green	green			
item_541		descriptive_words	Vermelho	Red	red			
item_542	item_280	time_words	Agora	Now	now			
item_543	item_285	time_words	Amanhã	Tomorrow	tomorrow			
item_544	item_281	time_words	Depois	After	after			
item_545	item_282	time_words	Dia	Day	day			
item_546	item_283	time_words	Hoje	Today	today			
item_547		time_words	Horas	Hours			hour	
item_548	item_284	time_words	Já	Already/ Right now	already			
item_549		time_words	Logo	Later (in that day)	later	soon, later		
item_550	item_286	time_words	Manhã	Morning	morning			
item_551	item_287	time_words	Noite	Night	night			
item_552	item_288	time_words	Tarde (parte do dia)	Afternoon			afternoon	
item_553		pronouns	Aquele(a)	That	that			
item_554	item_289	pronouns	Aquilo	That	that			
item_555		pronouns	Comigo	With me				
item_556		pronouns	Contigo	With you				
item_557		pronouns	Desse(a)	This/ That	that			
item_558		pronouns	Ele(a)	He	he	he(she)		
item_559		pronouns	Esse(a)	That	that			
item_560		pronouns	Este(a)	This	this			
item_561	item_290	pronouns	Eu	I	i		I	
item_562		pronouns	Isso	This/ that	this			
item_563	item_291	pronouns	Isto	This	this			
item_564		pronouns	Me (dá-me)	Me (as in "gave me")	me			
item_565	item_292	pronouns	Meu	Mine	mine			
item_566		pronouns	Mim (a mim)	Me	me			
item_567		pronouns	Minha	Mine	mine			
item_568		pronouns	Nosso(a)	Ours	our			
item_569		pronouns	Outro(a)	Other/ another	another			
item_570	item_293	pronouns	Teu	Yours	your			
item_571		pronouns	Ti	You (as in "important to you")				
item_572		pronouns	Tu	You	you			
item_573		pronouns	Tua	Yours	your			
item_574		question_words	Aonde?	Where?	where (question)			
item_575		question_words	Como?	How?	how			
item_576	item_295	question_words	Onde?	Where?	where (question)			
item_577		question_words	Onde está?	Where is it?	where (question)			
item_578		question_words	O quê?	What?	what			
item_579		question_words	O que é?	What is it?	what			
item_580		question_words	O que é isto?	What is this?	what			
item_581	item_296	question_words	Porquê?	Why?	why			
item_582	item_297	question_words	Quando?	When?	when (question)			
item_583	item_299	question_words	Qual?	Which?/ what?	which (question)			
item_584		question_words	Que foi?	What is it?	what	What was it?		
item_585	item_298	question_words	Quem?	Who?	who			
item_586		question_words	Quem é?	Who is it?	who			
item_587		question_words	Queres?	Do you want?				
item_588		question_words	Vamos?	Let's go?				
item_589		prepositions	À (à)	At (as in "at night"= à noite) or to the (as in "we go to the fairy"="vamos à feira")	at			
item_590		prepositions	À beira (de) / Ao pè (de)	Near to (something)		By, near to		
item_591		prepositions	À frente	In front of (something)	in front			
item_592		prepositions	Acolá	Over there	there			
item_593		prepositions	Aí	There	there			
item_594		prepositions	Ali	There	there			
item_595		prepositions	Ao	At or to the - Same as "À" (see above), but for masculine nouns (example: "at nightfall"="ao anoitecer")	at			
item_596		prepositions	Aqui	Here	here			
item_597		prepositions	Com	With	with			
item_598		prepositions	Da	Of the	of			
item_599		prepositions	Dentro	Inside	inside			
item_600		prepositions	Detrás / atrás	Behind	behind			
item_601		prepositions	Do	Of the	of			
item_602		prepositions	Em baixo / abaixo	Below	below			
item_603		prepositions	Em cima / acima	Above or on (as in "on the table"=em cima da mesa)	above			
item_604		prepositions	Fora / lá fora	Outside	outside			
item_605		prepositions	Longe	Far	far			
item_606		prepositions	Mal	Badly	badly			
item_607		prepositions	Na	In/ At/ On the			in	
item_608		prepositions	No	In/ At/ On the			in	
item_609		prepositions	Perto	Near	close			
item_610		quantifiers	A / O	The (article before a noun, singular form)	the			
item_611		quantifiers	As / Os	The (article before a noun, plural)	the			
item_612		quantifiers	Cinco	Five			five	
item_613		quantifiers	Dois / duas	Two			two	
item_614		quantifiers	Dez	Ten			ten	
item_615	item_312	quantifiers	Mais	More/ Plus/ Further	more			
item_616	item_313	quantifiers	Muito	Much/ lot	much			
item_617	item_314	quantifiers	Nada	Nothing	nothing			
item_618		quantifiers	Nenhum	None/ neither/ any	none			
item_619		quantifiers	Nove	Nine			nine	
item_620		quantifiers	Oito	Eight			eight	
item_621	item_317	quantifiers	Pouco	Few/ Little	little (amount)			
item_622		quantifiers	Quatro	Four			four	
item_623		quantifiers	Seis	Six			six	
item_624		quantifiers	Sete	Seven			seven	
item_625	item_315	quantifiers	Tanto / tantos	So much/ so many	many			
item_626	item_316	quantifiers	Todo(a) / todos(as)	All/ entire/ whole	all			
item_627		quantifiers	Três	Three			three	
item_628		quantifiers	Um / Uma	One			one	
item_629		quantifiers	Tão (tão grande)	So/ such/ that/ so much				
item_630		helping_verbs	Estar a (ex: estás a dormir)	To be (verb)+ing	be			
item_631		helping_verbs	Haver (ex: hei de comer)		have			
item_632		helping_verbs	Ir (ex: vou fazer)	Will (+verb)				
item_633		helping_verbs	Poder (ex: podemos apanhar)	Can/ may/ might (+verb)	can (auxiliary)			
item_634		helping_verbs	Ter (ex: tenho de / que comer)	Have to (+verb)				
item_635		connecting_words	Depois	After	after			
item_636		connecting_words	E	And	and			
item_637		connecting_words	Mas	But	but			
item_638		connecting_words	Porque	Because	because			
item_639		connecting_words	Também	Also	also			
	item_5	sounds	Cócórócó (galo / galinha)	Cócóró (cock singing)			cockadoodledoo	
	item_98	clothing	Sapato(s)	Shoe(s)	shoe			
	item_106	body_parts	Dedo(s)	Finger	finger			
	item_117	body_parts	Pilinha / Pila / Pilau	The same as penis (baby word for penis)	penis			
	item_180	places	Escolinha (creche)	Kindergarten	kindergarten			
	item_183	places	Médico / doutor	Doctor's (office)				
	item_193	people	Nome do Educador	Educator/teacher's name				
	item_227	games_routines	Para! (verbo parar)	Stop!	stop			
	item_229	games_routines	Vamos dormir / nanar / fazer ó-ó!	Let's sleep!				
	item_230	games_routines	Vamos!	Let's go!				
	item_258	action_words	Ouvir	(To) Listen	listen			
	item_259	action_words	Parar	(To) Stop	stop			
	item_294	pronouns	Dele/Dela	His/hers	his/her			
	item_300	question_words	O que?	What?	what			
	item_301	locations	À frente	In front of (something)	in front			
	item_302	locations	Ali	There	there			
	item_303	locations	Aqui	Here	here			
	item_304	locations	Em baixo / abaixo	Below	below			
	item_305	locations	Dentro	Inside	inside			
	item_306	locations	Detrás / atrás	Behind	behind			
	item_307	locations	Em cima / acima	Above or on (as in "on the table"=em cima da mesa)	above			
	item_308	locations	Fora / lá fora	Outside	outside			
	item_309	locations	Longe	Far	far			
	item_310	locations	Não	No	no			
	item_311	locations	Sim	Yes	yes			
