WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_524		descriptive_words (adjectives)	Kijani kibichi	Green	green			
item_525		descriptive_words (adjectives)	Kimya/nyamavu	Quiet	quietly			
item_526		descriptive_words (adjectives)	kiu	thirsty	thirsty			
item_527		descriptive_words (adjectives)	Kubwa	Big	big			
item_528		descriptive_words (adjectives)	kwanza	First	first			
item_529		descriptive_words (adjectives)	Laini	Soft	soft			
item_530		descriptive_words (adjectives)	Lovu	Get wet			wet	
item_531		descriptive_words (adjectives)	Macho/makini	Alert			alert	
item_532		descriptive_words (adjectives)	Maridadi/Smart	Beautiful, Smart	smart			
item_533		descriptive_words (adjectives)	Moto/Choma	Hot/fire			hot	
item_534		descriptive_words (adjectives)	Mpya	New	new			
item_535		descriptive_words (adjectives)	Mrefu/Ndefu	Long, tall	long			
item_536		descriptive_words (adjectives)	mzuri	Good	good			
item_537		descriptive_words (adjectives)	Ngumu	Hard	hard			
item_538		descriptive_words (adjectives)	njaa	Hunger	hungry			
item_539		descriptive_words (adjectives)	Nyekundu	Red	red			
item_540		descriptive_words (adjectives)	Nyeupe	White	white			
item_541		descriptive_words (adjectives)	nyeusi	Black	black			
item_542		descriptive_words (adjectives)	Nzito	Thick/heavy	heavy			
item_543		descriptive_words (adjectives)	Nzuri	Good	good			
item_544		descriptive_words (adjectives)	Ogopa	Fear	scared			
item_545		descriptive_words (adjectives)	Polepole	Slowly	slow			
item_546		descriptive_words (adjectives)	Safi	CleanA	clean (description)			
item_547		descriptive_words (adjectives)	Samawati/Nili/Bluu	Blue	blue			
item_548		descriptive_words (adjectives)	Sauti ya juu	Loud	loud			
item_549		descriptive_words (adjectives)	Sawasawa	OK	fine		ok	
item_550		descriptive_words (adjectives)	Tena	Again	again			
item_551		descriptive_words (adjectives)	Tupu	Empty	empty			
item_552		descriptive_words (adjectives)	Uma/umia	Got hurt	hurt (description)			
item_553		descriptive_words (adjectives)	Upepo	Wind			windy	
item_554		descriptive_words (adjectives)	Usingizini	SleepA	sleepy			
item_555		descriptive_words (adjectives)	Usinzini	Doze	sleepy			
item_556		descriptive_words (adjectives)	Zee/Kinyanya	Old	tomato			
item_557		time_words	Asubuhi	Morning	morning			
item_558		time_words	Baadaye	Later	later			
item_559		time_words	jana	Yesterday	yesterday			
item_560		time_words	Jioni	Evening	evening			
item_561		time_words	Kesho	Tommorrow	tomorrow			
item_562		time_words	Leo	Today	today			
item_563		time_words	Mchana	Daytime	day			
item_564		time_words	Sasa	Now	now			
item_565		time_words	Siku	Day	day			
item_566		time_words	Siku nzima	Whole Day				
item_567		time_words	Usiku	Night	night			
item_568	item_292	pronouns	Huyu	01dem1	her			
item_569		pronouns	Yule	01dem2	he			
item_570		pronouns	Huyo	01dem3	he			
item_571		pronouns	Mwingine	01dem5	another			
item_572		pronouns	Mwenye	01dem6	self			
item_573		pronouns	Wangu	01ps1	mine			
item_574		pronouns	Wako	01ps2	to you			
item_575		pronouns	Wake	01ps3	his			
item_576		pronouns	Wetu	01ps4	our			
item_577		pronouns	Wenu	01ps5				
item_578		pronouns	Wao	01ps6	they			
item_579		pronouns	Hawa	02dem1	them			
item_580		pronouns	Wale	02dem2	those			
item_581		pronouns	Hao	02dem3	them			
item_582		pronouns	Wote	02dem4	all			
item_583		pronouns	Wengine	02dem5	other			
item_584		pronouns	Wenye	02dem6	them			
item_585		pronouns	Hili	05dem1	this			
item_586		pronouns	Lile	05dem2	that			
item_587		pronouns	Hilo	05dem3	that			
item_588		pronouns	Lote	05dem4	all			
item_589		pronouns	Lingine	05dem5	another			
item_590		pronouns	Lenye	05dem6	with			
item_591		pronouns	Langu	05ps1	mine			
item_592		pronouns	Lako	05ps2				
item_593		pronouns	Lake	05ps3	his			
item_594		pronouns	Letu	05ps4				
item_595		pronouns	Lenu	05ps5				
item_596		pronouns	Lao	05ps6	theirs			
item_597		pronouns	Haya	06dem1	these			
item_598		pronouns	Yale	06dem2	those			
item_599		pronouns	Hayo	06dem3	those			
item_600		pronouns	Yote	06dem4				
item_601		pronouns	Mengine	06dem5				
item_602		pronouns	Yenye	06dem6	with			
item_603		pronouns	Hiki	07dem1	this			
item_604		pronouns	kile	07dem2	that			
item_605		pronouns	Hicho	07dem3	it			
item_606		pronouns	Chote	07dem4	all			
item_607		pronouns	Kingine	07dem5	another			
item_608	item_283	pronouns	Changu	07ps1	mine			
item_609		pronouns	Chako	07ps2				
item_610		pronouns	Chake	07ps3	his			
item_611		pronouns	Chetu	07ps4				
item_612		pronouns	Chenu	07ps5				
item_613		pronouns	Chao	07ps6	theirs			
item_614		pronouns	Hivi	08dem1	this			
item_615		pronouns	Vile	08dem2				
item_616		pronouns	Hivyo	08dem3	those			
item_617		pronouns	Vingine	08dem4	another			
item_618	item_284	pronouns	Hii	09dem1	this			
item_619	item_285	pronouns	Ile	09dem2	that			
item_620		pronouns	Hiyo	09dem3	that			
item_621		pronouns	Yote	09dem4				
item_622		pronouns	Nyingine	09dem5				
item_623		pronouns	yenye	09dem6	with			
item_624	item_291	pronouns	Yangu	09ps1	my			
item_625		pronouns	Yako	09ps2				
item_626		pronouns	Yake	09ps3	his			
item_627		pronouns	Yetu	09ps4	our			
item_628		pronouns	Yenu	09ps5				
item_629		pronouns	Yao	09ps6	them			
item_630		pronouns	Hizi	10dem1	these			
item_631		pronouns	Zile	10dem2	those			
item_632		pronouns	Hizo	10dem3	those			
item_633		pronouns	Zote	10dem4	all			
item_634		pronouns	Zenye	10dem6	with			
item_635		pronouns	Zangu	10ps1	mine			
item_636		pronouns	Zako	10ps2				
item_637		pronouns	Zake	10ps3	his			
item_638		pronouns	Zetu	10ps4				
item_639		pronouns	Zenu	10ps5				
item_640		pronouns	Zao	10ps6	theirs			
item_641		pronouns	Hapa	16dem1				
item_642		pronouns	Pale	16dem2				
item_643		pronouns	Hapo	16dem3	above			
item_644		pronouns	Pengine	16dem5				
item_645		pronouns	penye	16dem6				
item_646		pronouns	Huku	17dem1				
item_647		pronouns	Kule	17dem2	there			
item_648		pronouns	Huko	17dem3	there			
item_649		pronouns	kwote	17dem4	all			
item_650		pronouns	Kungine	17dem5	another			
item_651		pronouns	Kwangu	17ps1				
item_652		pronouns	Kwako	17ps2	to you			
item_653		pronouns	Kwake	17ps3				
item_654		pronouns	Kwetu	17ps4				
item_655		pronouns	Kwenu	17ps5				
item_656		pronouns	Kwao	17ps6				
item_657	item_288	pronouns	Mimi	pers1				
item_658		pronouns	Sisi	pers2	us			
item_659	item_290	pronouns	Wewe	pers3	you			
item_660		pronouns	Yeye	pers4	her			
item_661		question_words	Gani	Which	which (question)			
item_662		question_words	Ipi	Which one?	which (question)			
item_663		question_words	Kwa nini	Why	why			
item_664		question_words	Lini	When	when (question)			
item_665		question_words	Nani	Who	who			
item_666		question_words	Ngapi	how many				
item_667		question_words	Nini	what	why			
item_668		question_words	Vipi	How	how			
item_669		question_words	Wapi	Where	where (question)			
item_670		prepositions	Chini	Down	down			
item_671		prepositions	Hapa	here			here	
item_672		prepositions	Jirani	next to	neigh			
item_673		prepositions	Juu	on top of/up	up			
item_674		prepositions	Kando	besides			beside	
item_675		prepositions	Kando kando	At the edge				
item_676		prepositions	Karibu	near			near	
item_677		prepositions	Katika	inside	at			
item_678		prepositions	Kwa	at	for			
item_679		prepositions	Kwenye	Where there is	into			
item_680		prepositions	Mbali	Far	away			
item_681		prepositions	Ndani	inside			inside	
item_682		prepositions	Nje	Outside	out			
item_683		prepositions	Nyuma	behind	back			
item_684		prepositions	Pale	there			there	
item_685		prepositions	Ya	of	of			
item_686		descriptive_words (adverbs)	Bila	Without				
item_687		descriptive_words (adverbs)	Hakuna	None			none	
item_688		descriptive_words (adverbs)	Kila	every	everyone			
item_689		descriptive_words (adverbs)	Nyingine	Another			another	
item_690		descriptive_words (adverbs)	Pia	also	also			
item_691		descriptive_words (adverbs)	Sana	Very much			a lot	
item_692		descriptive_words (adverbs)	Sawa	Same	fine		same	
item_693		descriptive_words (adverbs)	Siyo	Not that	not			
item_694		descriptive_words (adverbs)	Tele/Nyingi	Lots				
item_695		descriptive_words (adverbs)	Yote	All of it			everything	
item_696		descriptive_words (adverbs)	Yoyote	any	any			
item_697		descriptive_words (adverbs)	Zaidi	more	more			
item_698		connecting_words	Ama/au	Or	or			
item_699		connecting_words	Angaa/angalau	Atleast				
item_700		connecting_words	Halafu	Then	then			
item_701		connecting_words	Kwa hivyo	So			so	
item_702		connecting_words	lakini	But	but			
item_703		connecting_words	Na	And	and			
item_704		connecting_words	Pamoja na	together with			together	
item_705		connecting_words	Sababu	because	because			
	item_3	sounds	heoo heoo	Donkey			hee haw	
	item_4	sounds	huo huo	dog			woof woof	
	item_7	sounds	kru kru kru	Chicken calling chick				
	item_9	sounds	Umia	Ouch	owie		ouch	
	item_15	sounds	Gari	Car	car		vroom	car sound?
	item_35	vehicles	Pikipiki	Motorcycle	motorcycle			
	item_37	toys	Kinyago/doli	Doll	doll			
	item_56	food_drink	Viazi	Potato			potato	duplicate
	item_62	food_drink	maandazi/mahamri	Dumpling	bun			
	item_69	food_drink	Viazi	Potato			potato	duplicate
	item_72	food_drink	nyanya/Tomato	Tomatoes			tomato	duplicate
	item_73	food_drink	Njugu/Karanga	Groundnuts	peanut			
	item_74	food_drink	Supu/Mchuzi	Soup			soup	duplicate
	item_80	food_drink	Supu/Mchuzi	Soup			soup	duplicate
	item_81	food_drink	nyanya/Tomato	Tomatoes			tomato	duplicate
	item_86	clothing	Kaptula/Kinyasa/ Kipande	Shorts			shorts	
	item_88	clothing	Kipkapa/Kepa/Cap/ Kofia	Hat/Cap	hat			
	item_96	clothing	suruali	Trousers	tracksuit		pants	
	item_105	body_parts	Makalio/matako*	Buttocks	butt			
	item_134	household	Pesa/Ngenje	Money	money			
	item_156	furniture_rooms	Stuli	Stool			stool	
	item_162	outside	Kijiti/Fimbo/Kigongo	Stick	stick			
	item_177	places	Hapa	here	here			
	item_178	places	Pale	there	there			
	item_179	places	Msikitini/Kanisani	Mosque/Church			church	
	item_180	places	Nje	Outside	out			
	item_181	places	Kwetu	Our place			home	
	item_183	places	Shamba/Shambani	Farm	garden			
	item_184	places	Ndani	inside	in			
	item_190	people	Jina la mlezi	Caregiver's name			babysitter's name	
	item_191	people	Jina la mtoto mwenyewe	Child's own name	child's own name			
	item_197	people	Kitoto	Infant	baby			
	item_202	games_routines	La/Hapana/Sitaki	No			no	
	item_206	games_routines	Mambo?	How are you?	crocodile		how are you	
	item_228	action_words	Chukua/pokea	Take/receive			take	
	item_263	action_words	Shika	Catch	touch			
	item_268	descriptive_words	Kidogo	Few	little (amount)			
	item_269	descriptive_words	Chafu	Dirty	dirty			
	item_270	descriptive_words	Nyingine	Another	another			
	item_271	descriptive_words	Tena	Again	again			
	item_272	descriptive_words	Gonjwa	Sick	sick			
	item_273	descriptive_words	Kelele	Noise			noisy	
	item_274	descriptive_words	Umaumia	Got hurt	hurt (description)			
	item_275	descriptive_words	Moto/Choma	Hot			hot	
	item_276	descriptive_words	Kimya/nyamavu	Quiet	quietly			
	item_277	descriptive_words	Nyingi/Tele	A lot	many			
	item_278	descriptive_words	Njaa	Hunger	hungry			
	item_279	descriptive_words	Polepole	Slowly			slow	duplicate
	item_280	descriptive_words	Furaha	Happiness	happy			
	item_281	descriptive_words	hasira	Anger	angry			
	item_282	descriptive_words	Polepole	Slowly			slow	duplicate
	item_286	pronouns	huyo	that one (a person) class 1	he			
	item_287	pronouns	Kile	That one (thing) class 7	that			
	item_289	pronouns	Nini	what	why			
