WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_574	item_359	descriptive_words	skaļš/skaļi	loud	loud			
item_575		descriptive_words	skumjš/skumji	sad	sad			
item_576	item_360	descriptive_words	slapjš	wet	wet			
item_577		descriptive_words	slikts/slikti	bad	bad			
item_578	item_362	descriptive_words	slims	sick	sick			
item_579	item_363	descriptive_words	smags/smagi	heavy	heavy			
item_580		descriptive_words	stiprs/stipri	strong	strong			
item_581		descriptive_words	šausmīgs	terrible	terrible			
item_582		descriptive_words	tālu	far away	far away		distant	or 'far'?
item_583	item_364	descriptive_words	tīrs	clean	clean (description)			
item_584	item_365	descriptive_words	tukšs	empty	empty			
item_585	item_366	descriptive_words	tumšs	dark	dark			
item_586		descriptive_words	tuvu	close	close			
item_587	item_367	descriptive_words	uzmanīgs /uzmanīgi	careful	careful			
item_588	item_368	descriptive_words	vecs	old	old			
item_589		descriptive_words	viegls/viegli	light/easy	light/easy		easy	
item_590		descriptive_words	zaļš	green	green			
item_591	item_369	descriptive_words	zils	blue	blue			
item_592		time_words	agri	early	early			
item_593		time_words	diena	day	day			
item_594		time_words	drīz	soon	soon			
item_595		time_words	nakts	night	night			
item_596		time_words	no rīta	in the morning				
item_597		time_words	pēc	after	after			
item_598		time_words	pirms	before	before			
item_599		time_words	rīt	tomorrow	tomorrow			
item_600		time_words	rīts	morning	morning			
item_601		time_words	šodien	today	today			
item_602		time_words	tagad	now	now			
item_603		time_words	tūlīt	promptly	promptly			
item_604		time_words	vakar	yesterday	yesterday			
item_605		time_words	vakarā	in the evening				
item_606		time_words	vakars	evening	evening			
item_607		time_words	vēlāk	later	later			
item_608		time_words	vēlu	late	late			
item_609	item_371	pronouns	es	I	I			
item_610		pronouns	jums	you.Dat.pl.	you (pl.)		you	
item_611		pronouns	jūs	you.Nom.pl.	you (pl.)		you	
item_612		pronouns	jūsu	your.pl	your (pl.)		your	
item_613	item_372	pronouns	man	me.Dat.sg.	me.Dat.sg.		me	
item_614		pronouns	manis	I.Gen.sg	me (gen.sg.)		me	
item_615	item_373	pronouns	mans/mana	my.masc.sg, my.fem.sg	my.masc.sg, my.fem.sg		my	
item_616		pronouns	mēs	we.nom.sg	we.nom.sg		we	
item_617		pronouns	mums	we.dat.pl.	we.dat.pl.		we	
item_618		pronouns	mūsu	our	our		our	
item_619	item_374	pronouns	pats/pati	self.masc.sg, self.fem.sg	self			
item_620		pronouns	šī	this.fem.sg	this (fem.)		this	
item_621		pronouns	šie	this.masc.pl	these (masc.)		these	
item_622		pronouns	šis	this.masc.sg.	this (masc.)		this	
item_623		pronouns	šīs	this.fem.pl.	these (fem.)		these	
item_624		pronouns	tā	that.fem.sg	that (fem.)		that	
item_625		pronouns	tas	that.masc.sg	that (masc.)		that	
item_626		pronouns	tās	that.fem.pl	that (fem.pl.)		that	
item_627		pronouns	tavs, tava	yours.masc.sg, yours.fem.sg	yours.masc.sg, yours.fem.sg		yours	
item_628	item_378	pronouns	tev	you.dat.sg	you.dat.sg		yours	
item_629		pronouns	tevis	you.gen.sg	you.gen.sg		yours	
item_630		pronouns	tie	that.masc.pl.	that.masc.pl.		that	
item_631	item_379	pronouns	tu	you.Nom.sg.	you (sg.)		yours	
item_632		pronouns	viņa	she.nom.sg	she.nom.sg		she	
item_633		pronouns	viņai	she.dat.sg.	she.dat.sg.		she	
item_634		pronouns	viņam	he.dat.sg.	he.dat.sg.		he	
item_635		pronouns	viņi	they.nom.pl.	they.nom.pl.		they	
item_636		pronouns	viņiem	they.dat.pl.	they.dat.pl.		they	
item_637		pronouns	viņš	he.nom.sg.	he.nom.sg.		he	
item_638		question_words	cik?	how many?	how many?			
item_639		question_words	kā?	how?	how?		how	
item_640		question_words	kad?	when?	when?		when (question)	
item_641		question_words	kāds?	what kind?	what kind?		what	
item_642		question_words	kam?	for whom/for what?				
item_643		question_words	kāpēc?	why?	why?		why	
item_644		question_words	kas?	what?	what?		what	
item_645		question_words	ko?	What (acc.)?			what	what is "acc."?
item_646		question_words	kur?	where?	where?		where (question)	
item_647		question_words	kurš?	which?	which?		which (question)	
item_648		locations	aiz (aiz mājas)	behind (e.g. behind the house)			behind	
item_649		locations	aizmugurē	behind (one´s back)			behind	
item_650		locations	ar	with	with			
item_651	item_384	locations	atpakaļ	back	back (location)			
item_652		locations	augšā/ augšup	up	up			
item_653		locations	blakus	near	near			
item_654		locations	iekšā/ iekšpusē	inside	inside			
item_655		locations	lejā/ lejup	down	down			
item_656		locations	līdz	until	until			
item_657		locations	no (no tasītes)	from (e.g. from the cup)	from			
item_658		locations	no šejienes	from here			here	
item_659		locations	no turienes	from there			there	
item_660		locations	pa (pa galdu)	along (e.g. along the table)			along	
item_661	item_388	locations	pāri	over	over			
item_662		locations	pie (pie gultas)	by (e.g. by the bed)			by	
item_663	item_389	locations	priekšā	in front of	in front of		in front	
item_664	item_390	locations	prom	away	away			
item_665	item_391	locations	te, šeit	here	here			
item_666		locations	šurp	here (as in “come here”)	here (as in “come here”)		here	
item_667		locations	tālāk	further	further			
item_668		locations	tur	there	there			
item_669		locations	turp	there (as in “go there”)	there (as in “go there”)		there	
item_670		locations	tuvāk	closer	closer			
item_671		locations	uz (uz krēsla)	on (e.g. on the chair)	on (e.g. on the chair)			
item_672		locations	virs/ virsū	above	above			
item_673	item_394	locations	zem	under	under			
item_674		quantifiers	abi/abas	both	both			
item_675		quantifiers	arī	too	too			
item_676		quantifiers	cits	other	other			
item_677	item_395	quantifiers	daudz	a lot	a lot			
item_678		quantifiers	daži	some	some			
item_679	item_396	quantifiers	drusku/drusciņ	a bit	little		little (amount)	
item_680		quantifiers	ikviens	each	each			
item_681		quantifiers	katrs	every	every			
item_682	item_397	quantifiers	maz	little	little (amount)			
item_683	item_398	quantifiers	mazliet	a little bit	little (amount)			
item_684		quantifiers	nedaudz	not much	not much			
item_685	item_399	quantifiers	nekā nav	nothing	nothing			
item_686		quantifiers	neviens	no one	no one			
item_687		quantifiers	tāds pats	same	same			
item_688	item_401	quantifiers	vairāk	more	more			
item_689	item_402	quantifiers	vēl	more	more			
item_690	item_400	quantifiers	visi/visas	all	all			
item_691		helping_verbs	bija	be.3p.past	was/were		was	
item_692		helping_verbs	biji	be.2p.sg.past	were		were	
item_693		helping_verbs	biju	be.1p.sg.past	was 		was	
item_694		helping_verbs	būs	be.3p.fut	(it) will be		will be	
item_695		helping_verbs	būsi	be.2p.fut.sg.	(you) will be		will be	
item_696		helping_verbs	būšu	be.1p.fut.sg.	(I) will be		will be	
item_697		helping_verbs	drīkst	allowed	allowed		allowed	
item_698		helping_verbs	esi	be.2p.pres.sg	(you) are		are	
item_699		helping_verbs	esmu	be.1p.pres.sg.	(I) am		am	
item_700		helping_verbs	esmu bijis/bijusi	be.1p.pres.perf.sg	(I) have been		have been	
item_701		helping_verbs	gribu	want.1p.pres.sg.	(I) want		want	
item_702		helping_verbs	ir	be.3p.pres	is		is	
item_703		helping_verbs	likt (kaut ko darīt)	make (make one do smth)	make (make one do smth)		make	
item_704		helping_verbs	lūdzu (kaut ko)	ask (for smth)	ask (for smth)		ask	
item_705		helping_verbs	māku	can.1p.pres.sg	(I) can		can	
item_706		helping_verbs	negribu	don´t want.1p.pres.sg	(I) don't want			
item_707		helping_verbs	nevaru	cannot.1p.pres.sg	(I) can't		can't	
item_708		helping_verbs	protu	can.1p.pres.sg	(I) can		can	
item_709		helping_verbs	vajag	need	need			
item_710		helping_verbs	varu	can.1p.pres.sg	(I) can		can	
item_711		helping_verbs	vēlos	wish.1p.pres.sg	(I) wish		wish	
item_712		helping_verbs	nedrīkst	not allowed	not allowed			
item_713		connecting_words	bet	but	but			
item_714		connecting_words	ja	if	if			
item_715		connecting_words	jo	because	because			
item_716		connecting_words	kā (apaļš kā pūpols)	like (e.g. round like a willow-catkin)	like			
item_717		connecting_words	ka (es redzu, ka līst lietus)	how (I see how rain falls)	how (I see how rain falls)			
item_718		connecting_words	lai	so that	so that			
item_719		connecting_words	taču	however	however			
item_720		connecting_words	tāpēc ka	because	because			
item_721		connecting_words	tādēļ	therefore	therefore			
item_722		connecting_words	un	and	and			
item_723		connecting_words	vai (māmiņ, iedod lācīti vai zilonīti)	or (e.g. mummy,  give me a bear or an elephant)				
	item_1	sounds	ai-ai, ajajai	ouch	ouch			
	item_59	vehicles	ritenis/velosipēds	bicycle	bicycle			
	item_87	food_drink	ogas	berries	berry			
	item_90	food_drink	pīrādziņi	pie/hot pocket	pie			
	item_104	clothing	autiņbiksītes /pampers	diapers	diapers		diaper	
	item_116	clothing	lacīte /krūšautiņš	bib	bib			
	item_120	clothing	šorti /īsbikses	shorts	shorts			
	item_124	body_parts	acis	eyes	eyes		eye	
	item_125	body_parts	ausis	eyes	eyes	ears	ear	change!
	item_126	body_parts	celis/ceļgals	knee	knee			
	item_137	body_parts	pirksti	fingers/toes	fingers		finger	
	item_138	body_parts	pleci	shoulders	shoulders		shoulder	
	item_160	furniture_rooms	pods/podiņš	potty	potty			
	item_166	furniture_rooms	vannas istaba	bathroom	bathroom			
	item_195	household	soma, somiņa	purse	purse			
	item_203	outside	(iet) ārā	outside	outside			
	item_204	outside	baseins	(swimming) pool	pool			
	item_205	outside	baznīca	church	church			
	item_207	outside	darbs	work	work (place)			
	item_213	outside	māja	house	house			
	item_214	outside	mājas	home	home			
	item_217	outside	mežs	forest	woods			
	item_218	outside	pagalms	yard	backyard			
	item_219	outside	parks	park	park			
	item_227	outside	veikals	shop	store			
	item_230	outside	zooloģiskais dārzs	zoo	zoo			
	item_232	people	audzinātāja/-s	kindergarten teacher	teacher			
	item_234	people	bērna (savs) vārds	child’s own name	child’s own name			
	item_245	people	onkulis	man	man			
	item_252	games_routines	Ar labu nakti!	Goodnight	good night			
	item_253	games_routines	Atā!/Uz redzēšanos!	Bye!	bye			
	item_256	games_routines	drīkst	allowed	allowed			
	item_257	games_routines	Gribu!	want	wanna			
	item_259	games_routines	Kuš! Klusu!	quiet!	quiet!		shh	
	item_260	games_routines	Labdien!	Good afternoon!	Good afternoon!		hello	
	item_261	games_routines	Labrīt!	Good morning!	Good morning!		good morning	
	item_262	games_routines	Labvakar!	Good evening!	Good evening!		good evening	
	item_263	games_routines	Lūdzu!	please	please			
	item_265	games_routines	nedrīkst	not allowed	don’t			
	item_266	games_routines	negribu	I don’t want				
	item_267	games_routines	Paldies!	Thank you!	thank you			
	item_269	games_routines	Sveiki!/Čau!	Hello	hello			
	item_272	action_words	apskaut	hug	hug			
	item_273	action_words	apkampt	hug	hug			
	item_296	action_words	mazgāt	wash	wash			
	item_306	action_words	pūst (balonu)	blow	blow			
	item_312	action_words	sacīt/teikt	say/tell	say			
	item_316	action_words	skart/pieskarties	touch	touch			
	item_318	action_words	slēpties	hide	hide			
	item_319	action_words	spēlēties/rotaļāties	play	play			
	item_323	action_words	šūpoties	rock/swing	swing (action)			
	item_327	time_words	diena	day	day			
	item_328	time_words	nakts	night	night			
	item_329	time_words	rīt	tomorrow	tomorrow			
	item_330	time_words	rīts	morning	morning			
	item_331	time_words	šodien	today	today			
	item_332	time_words	tagad	now	now			
	item_333	time_words	vakars	evening	evening			
	item_334	time_words	vēlāk	later	later			
	item_337	descriptive_words	garšīgs/ņammīgs	tasty	tasty/yummi		yummy	
	item_339	descriptive_words	jauks/ jauki	nice	nice			
	item_340	descriptive_words	karsts/ karsti	hot	hot			
	item_341	descriptive_words	kluss/ klusu	quiet	quiet			
	item_342	descriptive_words	labs/labi	fine	good		ok	
	item_343	descriptive_words	laimīgs	happy	happy			
	item_347	descriptive_words	mīksts	soft	soft			
	item_348	descriptive_words	mīļš/ mīļi	cute	cute			
	item_352	descriptive_words	patīkams	pleasant	nice			
	item_354	descriptive_words	salauzts, salūzis	broken	broken			
	item_361	descriptive_words	slikts /slikti	bad	bad			
	item_370	pronouns	cits/cita	other	other			
	item_375	pronouns	šis/ šī	this.masc.sg/this.fem.sg	this			
	item_376	pronouns	tas/ tā	this.masc.sg/that.fem.sg			this	
	item_377	pronouns	tavs/tava	your.masc.sg./yours.fem.sg			your	
	item_380	pronouns	savs/sava	own.masc.sg/own.fem.sg			his	
	item_381	pronouns	viņš/viņa/viņi/viņas	he/she/they.masc./they.fem			he	
	item_382	pronouns	viss/visi/visas	everything/all.masc./all.fem			everything	
	item_383	locations	ārā	outside	outside			
	item_385	locations	augšā, augšup	up	up			
	item_386	locations	iekšā, iekšpusē	inside	in			
	item_387	locations	lejā, lejup	down	down			
	item_392	locations	uz	on	on			
	item_393	locations	virs, virsū	above	above			
